New topic,/ecu_pwm
1551477727344363949,1600.0,1340.0
1551477727364257949,1600.0,1340.0
1551477727384203491,1600.0,1340.0
1551477727404195907,1600.0,1340.0
1551477727424138532,1600.0,1340.0
1551477727444073616,1600.0,1340.0
1551477727464230699,1600.0,1340.0
1551477727483997449,1600.0,1340.0
1551477727504155241,1600.0,1340.0
1551477727524027199,1600.0,1340.0
1551477727544253574,1600.0,1340.0
1551477727564093241,1600.0,1340.0
1551477727584274866,1600.0,1340.0
1551477727604204324,1600.0,1340.0
1551477727624250407,1600.0,1340.0
1551477727644204032,1600.0,1340.0
1551477727664061116,1600.0,1340.0
1551477727684047699,1600.0,1340.0
1551477727704073157,1600.0,1340.0
1551477727724146199,1600.0,1340.0
1551477727744045324,1600.0,1340.0
1551477727764086949,1600.0,1340.0
1551477727784022866,1600.0,1340.0
1551477727804031866,1600.0,1340.0
1551477727824274532,1600.0,1340.0
1551477727844222032,1600.0,1340.0
1551477727864153616,1600.0,1340.0
1551477727884095407,1600.0,1340.0
1551477727904018741,1600.0,1340.0
1551477727924213407,1600.0,1340.0
1551477727944379532,1600.0,1340.0
1551477727964202866,1600.0,1340.0
1551477727984005366,1600.0,1340.0
1551477728004029116,1600.0,1340.0
1551477728024210949,1600.0,1340.0
1551477728043995324,1600.0,1340.0
1551477728064239116,1600.0,1340.0
1551477728084568907,1600.0,1340.0
1551477728105296949,1600.0,1340.0
1551477728124722199,1600.0,1340.0
1551477728144165449,1600.0,1340.0
1551477728164161116,1600.0,1340.0
1551477728184156866,1600.0,1340.0
1551477728204016157,1600.0,1340.0
1551477728224251074,1600.0,1340.0
1551477728244005949,1600.0,1340.0
1551477728264266574,1600.0,1340.0
1551477728284519282,1600.0,1340.0
1551477728304317782,1600.0,1340.0
1551477728324082074,1600.0,1340.0
1551477728344289366,1600.0,1340.0
1551477728364292532,1600.0,1340.0
1551477728384243324,1600.0,1340.0
1551477728404139116,1600.0,1340.0
1551477728424091157,1600.0,1340.0
1551477728444064866,1600.0,1340.0
1551477728464165199,1600.0,1340.0
1551477728484086157,1600.0,1340.0
1551477728504308949,1600.0,1340.0
1551477728524206366,1600.0,1340.0
1551477728543965074,1600.0,1340.0
1551477728564065366,1600.0,1340.0
1551477728584144866,1600.0,1340.0
1551477728604116449,1600.0,1340.0
1551477728624327407,1600.0,1340.0
1551477728644098741,1600.0,1340.0
1551477728664072157,1600.0,1340.0
1551477728684120074,1600.0,1340.0
1551477728704461991,1600.0,1340.0
1551477728724352074,1600.0,1340.0
1551477728744023616,1600.0,1340.0
1551477728764195032,1600.0,1340.0
1551477728784002116,1600.0,1340.0
1551477728804045407,1600.0,1340.0
1551477728824189366,1600.0,1340.0
1551477728844011366,1600.0,1340.0
1551477728864106616,1600.0,1340.0
1551477728884218199,1600.0,1340.0
1551477728904580991,1600.0,1340.0
1551477728924489866,1600.0,1340.0
1551477728944031199,1600.0,1340.0
1551477728964196033,1600.0,1340.0
1551477728984122866,1600.0,1340.0
1551477729004086199,1600.0,1340.0
1551477729024182574,1600.0,1340.0
1551477729043987116,1600.0,1340.0
1551477729063994366,1600.0,1340.0
1551477729084030158,1600.0,1340.0
1551477729104027033,1600.0,1340.0
1551477729124110658,1600.0,1340.0
1551477729144036949,1600.0,1340.0
1551477729164154991,1600.0,1340.0
1551477729184259824,1600.0,1340.0
1551477729204129199,1600.0,1340.0
1551477729224352033,1600.0,1340.0
1551477729244096616,1600.0,1340.0
1551477729264290366,1600.0,1340.0
1551477729283954616,1600.0,1340.0
1551477729304301866,1600.0,1340.0
1551477729324267949,1600.0,1340.0
1551477729344003991,1600.0,1340.0
1551477729364100408,1600.0,1340.0
1551477729384010158,1600.0,1340.0
1551477729404187366,1600.0,1340.0
1551477729424260741,1600.0,1340.0
1551477729444261533,1600.0,1340.0
1551477729464088449,1600.0,1340.0
1551477729484717074,1600.0,1340.0
1551477729504378033,1600.0,1340.0
1551477729524286908,1600.0,1340.0
1551477729544040033,1600.0,1340.0
1551477729564227658,1600.0,1340.0
1551477729583959408,1600.0,1340.0
1551477729604247491,1600.0,1340.0
1551477729624121699,1600.0,1340.0
1551477729644026408,1600.0,1340.0
1551477729664080783,1600.0,1340.0
1551477729684294491,1600.0,1340.0
1551477729704322324,1600.0,1340.0
1551477729724023699,1600.0,1340.0
1551477729744129449,1600.0,1340.0
1551477729764109199,1600.0,1340.0
1551477729784204533,1600.0,1340.0
1551477729804712408,1600.0,1340.0
1551477729824079908,1600.0,1340.0
1551477729844568699,1600.0,1340.0
1551477729864082033,1600.0,1340.0
1551477729884028199,1600.0,1340.0
1551477729904315741,1600.0,1340.0
1551477729924257658,1600.0,1340.0
1551477729944123199,1600.0,1340.0
1551477729964065366,1600.0,1340.0
1551477729984246324,1600.0,1340.0
1551477730003991199,1600.0,1340.0
1551477730024223991,1600.0,1340.0
1551477730044083699,1600.0,1340.0
1551477730064108033,1600.0,1340.0
1551477730084040741,1600.0,1340.0
1551477730104346324,1600.0,1340.0
1551477730124424366,1600.0,1340.0
1551477730144082241,1600.0,1340.0
1551477730164180449,1600.0,1340.0
1551477730184175866,1600.0,1340.0
1551477730204164158,1600.0,1340.0
1551477730224091616,1600.0,1340.0
1551477730244028324,1600.0,1340.0
1551477730264081866,1600.0,1340.0
1551477730284871574,1600.0,1340.0
1551477730304675074,1600.0,1340.0
1551477730324898741,1600.0,1340.0
1551477730344268324,1600.0,1340.0
1551477730364131449,1600.0,1340.0
1551477730384113241,1600.0,1340.0
1551477730404301866,1600.0,1340.0
1551477730424311616,1600.0,1340.0
1551477730444308533,1600.0,1340.0
1551477730464224699,1600.0,1340.0
1551477730484001616,1600.0,1340.0
1551477730504230158,1600.0,1340.0
1551477730523985074,1600.0,1340.0
1551477730544129158,1600.0,1340.0
1551477730564321574,1600.0,1340.0
1551477730584128949,1600.0,1340.0
1551477730604142658,1600.0,1340.0
1551477730624322283,1600.0,1340.0
1551477730644364033,1600.0,1340.0
1551477730664098199,1600.0,1340.0
1551477730684060949,1500.0,1340.0
New topic,/imu/data
rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,orientation,x,y,z,w,orientation_covariance,angular_velocity,x,y,z,angular_velocity_covariance,linear_acceleration,x,y,z,linear_acceleration_covariance
1551477723388830949,,175,,1551477723,388514490,"""imu_link""",,-0.0287747990847,0.00937505833073,-0.391296130151,0.919767067114,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,-0.0202406422212,0.00639178167193,-0.00426118778129,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,0.0957709890157,-0.239427472539,9.96497126095,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1551477723400830657,,176,,1551477723,400517615,"""imu_link""",,-0.0288179909935,0.00939657959085,-0.391383859903,0.919728167392,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,-0.0213059399467,0.00319589083597,-0.00532648498669,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,0.100559538466,-0.301678615399,9.97454806759,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1551477723406854657,,177,,1551477723,406513407,"""imu_link""",,-0.0287730009108,0.00938057565697,-0.391472486083,0.919692020113,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,-0.0234365333172,0.00639178167193,-0.00852237556258,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,0.0909824395649,-0.167599230777,9.92666286535,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1551477723418740740,,178,,1551477723,418471824,"""imu_link""",,-0.0287721014272,0.00938333419076,-0.391560658652,0.919654483931,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,-0.0202406422212,0.00745707887733,-0.00426118778129,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,0.148445032974,-0.201119076933,9.86920085646,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1551477723430816115,,179,,1551477723,430495115,"""imu_link""",,-0.0287960662294,0.00945033597207,-0.391691177496,0.919597465846,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,-0.0245018289622,0.00639178167193,-0.00532648498669,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,0.0766167912126,-0.268158769244,9.94581764767,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1551477723436960824,,180,,1551477723,436584115,"""imu_link""",,-0.0287951600574,0.00945309671691,-0.391779340999,0.919559908699,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,-0.0234365333172,0.00426118778129,-0.00745707887733,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,0.105348087917,-0.234638923088,9.8787776631,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1551477723448751199,,181,,1551477723,448500199,"""imu_link""",,-0.0287942536208,0.00945585737485,-0.3918675009,0.919522343099,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,-0.0223712355917,0.00426118778129,-0.00852237556258,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,0.12450228572,-0.191541978031,9.8787776631,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1551477723460817407,,182,,1551477723,460528282,"""imu_link""",,-0.0288121296405,0.00941453655194,-0.391956939788,0.919484086344,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,-0.0255671266877,0.00532648498669,-0.00852237556258,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,0.134079384622,-0.229850373638,9.92666286535,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1551477723466793824,,183,,1551477723,466484282,"""imu_link""",,-0.0287919863713,0.0094627586394,-0.392087884893,0.919428392122,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,-0.0234365333172,0.00213059389064,-0.0106529699734,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,0.0814053406633,-0.229850373638,10.0320112455,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1551477723478793824,,184,,1551477723,478486574,"""imu_link""",,-0.028809420313,0.00942282410646,-0.392221417475,0.919371300053,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,-0.0213059399467,0.00426118778129,-0.0117182666586,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,0.129290835171,-0.186753428581,9.90750925207,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1551477723490777990,,185,,1551477723,490482032,"""imu_link""",,-0.0288085167786,0.00942558613173,-0.392309559292,0.91933369207,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,-0.0213059399467,0.00532648498669,-0.00532648498669,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,0.158022131876,-0.191541978031,9.85962288077,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1551477723496800407,,186,,1551477723,496507449,"""imu_link""",,-0.0288076129795,0.00942834807036,-0.392397697502,0.919296075637,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,-0.0234365333172,0.00213059389064,-0.00745707887733,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,0.0574625934094,-0.277735868146,9.88356606642,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1551477723508922574,,187,,1551477723,508502574,"""imu_link""",,-0.0288062567843,0.0094324908158,-0.392529898055,0.919239635144,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,-0.0223712355917,0.00532648498669,-0.00639178167193,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,0.0909824395649,-0.24421602199,9.94581764767,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1551477723520794490,,188,,1551477723,520497990,"""imu_link""",,-0.0288053523231,0.00943525253773,-0.392618027247,0.919201997587,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,-0.0213059399467,0.00426118778129,-0.00745707887733,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,0.177176329679,-0.220273274736,9.86441245314,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1551477723526796824,,189,,1551477723,526507782,"""imu_link""",,-0.0288485113658,0.00945684009457,-0.392705699931,0.919162969668,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,-0.0213059399467,0.00532648498669,-0.0,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,0.100559538466,-0.282524417596,9.92187446203,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1551477723538921157,,190,,1551477723,538519990,"""imu_link""",,-0.02884760457,0.00945960586749,-0.392793821772,0.919125315257,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,-0.0191753444957,0.00213059389064,-0.00532648498669,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,0.100559538466,-0.24421602199,9.94102924435,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1551477723550685782,,191,,1551477723,550458282,"""imu_link""",,-0.0288214644758,0.0093994744594,-0.392883674171,0.919088348112,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,-0.0223712355917,0.00532648498669,-0.00639178167193,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,0.196330527482,-0.177176329679,9.85962288077,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1551477723556781532,,192,,1551477723,556513032,"""imu_link""",,-0.02882056318,0.00940223763949,-0.392971788857,0.919050676637,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,-0.0234365333172,0.00745707887733,-0.00532648498669,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,0.105348087917,-0.220273274736,9.90750925207,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1551477723568838782,,193,,1551477723,568531532,"""imu_link""",,-0.0288008260461,0.00944905984594,-0.393058619059,0.91901368307,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,-0.0245018289622,0.00319589083597,-0.00745707887733,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,0.00957709890157,-0.18196487913,9.97933763996,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1551477723580800824,,194,,1551477723,580512699,"""imu_link""",,-0.0288192107396,0.00940638224759,-0.393103954113,0.918994153586,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,-0.0202406422212,0.00319589083597,-0.00745707887733,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,0.220273274736,-0.225061824187,9.88835446974,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1551477723586694865,,195,,1551477723,586462532,"""imu_link""",,-0.0288183084683,0.00940914617092,-0.393192090359,0.918956447904,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,-0.0234365333172,0.00639178167193,-0.00532648498669,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,0.067039692311,-0.220273274736,9.91708605871,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1551477723598787615,,196,,1551477723,598489240,"""imu_link""",,-0.0287985601109,0.00945596364469,-0.39327891169,0.918919433523,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,-0.0234365333172,0.00639178167193,-0.00532648498669,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,0.0143656483524,-0.210696175835,9.93623967199,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1551477723610806074,,197,,1551477723,610504032,"""imu_link""",,-0.0288417036191,0.00947758223104,-0.393366556286,0.918880342571,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,-0.0213059399467,0.00319589083597,-0.00958767224783,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,0.143656483524,-0.239427472539,9.92187446203,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
1551477723616696115,,198,,1551477723,616483282,"""imu_link""",,-0.0288407948347,0.00948034735118,-0.393454651028,0.918842624802,"[4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06, 0.0, 0.0, 0.0, 4.592449e-06]",,-0.0234365333172,0.00639178167193,-0.00319589083597,"[5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06, 0.0, 0.0, 0.0, 5.895184e-06]",,0.0478854945078,-0.282524417596,9.88356606642,"[0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001, 0.0, 0.0, 0.0, 0.0007199025610000001]"
